ibutton,date.time,ibutton.temp,site,fish_depth,dissolved.oxygen,date
18,2021-08-05T01:55:00Z,16.878,norwood,0.736164475901584,3.85576772272778,2021-08-05
23,2021-08-05T01:55:00Z,12.373,blue.ruin,1.20397111913357,2.58904828519856,2021-08-05
30,2021-08-05T01:55:00Z,16.235,blue.ruin,0.617521109770808,2.5904507073144,2021-08-05
6,2021-08-05T02:00:00Z,15,norwood,0.927107728337237,2.85338641686183,2021-08-05
11,2021-08-05T02:00:00Z,12.344,blue.ruin,1.25108303249098,2.61193682310469,2021-08-05
13,2021-08-05T02:00:00Z,15.669,norwood,0.868354800936768,2.92624004683841,2021-08-05
14,2021-08-05T02:00:00Z,13.814,norwood,1.14808652246256,2.57937271214642,2021-08-05
21,2021-08-05T02:00:00Z,15.464,blue.ruin,0.686,2.632,2021-08-05
22,2021-08-05T02:00:00Z,13.609,blue.ruin,0.854636363636364,2.58600826446281,2021-08-05
2,2021-08-05T02:05:00Z,14.625,norwood,0.949214454045562,2.74977729772192,2021-08-05
16,2021-08-05T02:05:00Z,13.776,norwood,1.1672,2.48783133333333,2021-08-05
17,2021-08-05T02:05:00Z,16.322,blue.ruin,0.609650180940893,2.64519903498191,2021-08-05
30,2021-08-05T02:05:00Z,15.671,blue.ruin,0.668546441495778,2.62699473626494,2021-08-05
6,2021-08-05T02:10:00Z,13.75,norwood,1.17128874388255,2.68912601957586,2021-08-05
14,2021-08-05T02:10:00Z,13.877,norwood,1.1194942903752,2.80195160413268,2021-08-05
18,2021-08-05T02:10:00Z,17.317,norwood,0.719434306569343,4.3817344890511,2021-08-05
22,2021-08-05T02:10:00Z,13.609,blue.ruin,0.852739587545491,2.6094520824909,2021-08-05
7,2021-08-05T02:15:00Z,12.329,blue.ruin,1.26363636363636,2.59939772727273,2021-08-05
10,2021-08-05T02:15:00Z,12.351,blue.ruin,1.23030303030303,2.59414772727273,2021-08-05
13,2021-08-05T02:15:00Z,15.356,norwood,0.881128640776699,2.88321753640777,2021-08-05
16,2021-08-05T02:15:00Z,13.714,norwood,1.15189873417722,2.46758544303797,2021-08-05
17,2021-08-05T02:15:00Z,16.447,blue.ruin,0.592870201096892,2.61493269070966,2021-08-05
21,2021-08-05T02:15:00Z,15.527,blue.ruin,0.676965265082267,2.59964267907595,2021-08-05
30,2021-08-05T02:15:00Z,15.295,blue.ruin,0.6981718464351,2.5957869370118,2021-08-05
2,2021-08-05T02:20:00Z,15.438,norwood,0.882260024301337,2.84483566221142,2021-08-05
4,2021-08-05T02:20:00Z,13.375,norwood,1.32071547420965,2.16303743760399,2021-08-05
5,2021-08-05T02:20:00Z,12.312,blue.ruin,1.27744479495268,2.62221451104101,2021-08-05
18,2021-08-05T02:20:00Z,17.693,norwood,0.678738738738738,4.33216741741742,2021-08-05
22,2021-08-05T02:20:00Z,13.609,blue.ruin,0.853209255533199,2.5758384854582,2021-08-05
23,2021-08-05T02:20:00Z,12.373,blue.ruin,1.19085173501577,2.605761829653,2021-08-05
6,2021-08-05T02:25:00Z,14.188,norwood,0.990663900414938,2.51964937759336,2021-08-05
7,2021-08-05T02:25:00Z,12.329,blue.ruin,1.26363636363636,2.62644318181818,2021-08-05
11,2021-08-05T02:25:00Z,12.344,blue.ruin,1.24090909090909,2.61945454545455,2021-08-05
13,2021-08-05T02:25:00Z,14.854,norwood,0.921576763485477,2.61510477178423,2021-08-05
14,2021-08-05T02:25:00Z,14.253,norwood,0.983921161825726,2.52896559474412,2021-08-05
21,2021-08-05T02:25:00Z,15.276,blue.ruin,0.701071572988273,2.56620777120171,2021-08-05
2,2021-08-05T02:30:00Z,14.938,norwood,0.917557251908397,2.71340458015267,2021-08-05
10,2021-08-05T02:30:00Z,12.351,blue.ruin,1.2021978021978,2.62791758241758,2021-08-05
15,2021-08-05T02:30:00Z,12.334,blue.ruin,1.23021978021978,2.63324175824176,2021-08-05
16,2021-08-05T02:30:00Z,13.714,norwood,1.17618270799347,2.28236215334421,2021-08-05
17,2021-08-05T02:30:00Z,16.134,blue.ruin,0.619871402327006,2.65803039581362,2021-08-05
30,2021-08-05T02:30:00Z,15.671,blue.ruin,0.662400489895897,2.64797806602461,2021-08-05
6,2021-08-05T02:35:00Z,14,norwood,1.04076539101498,2.42075956738769,2021-08-05
14,2021-08-05T02:35:00Z,14.002,norwood,1.03993344425957,2.42199916805324,2021-08-05
18,2021-08-05T02:35:00Z,17.818,norwood,0.651369863013698,4.43804794520548,2021-08-05
21,2021-08-05T02:35:00Z,15.401,blue.ruin,0.687201469687691,2.66556310193175,2021-08-05
22,2021-08-05T02:35:00Z,13.922,blue.ruin,0.823055725658298,2.61616155430607,2021-08-05
7,2021-08-05T02:40:00Z,12.329,blue.ruin,1.22901023890785,2.64393771331058,2021-08-05
10,2021-08-05T02:40:00Z,12.351,blue.ruin,1.19522184300341,2.6349837883959,2021-08-05
13,2021-08-05T02:40:00Z,14.98,norwood,0.890260736196319,2.54808512269939,2021-08-05
16,2021-08-05T02:40:00Z,13.839,norwood,1.08274336283186,2.26641887905605,2021-08-05
17,2021-08-05T02:40:00Z,15.821,blue.ruin,0.645640074211503,2.66407488615281,2021-08-05
30,2021-08-05T02:40:00Z,15.483,blue.ruin,0.676994434137291,2.65438353853938,2021-08-05
2,2021-08-05T02:45:00Z,14.812,norwood,0.928022670025189,2.61097134760705,2021-08-05
11,2021-08-05T02:45:00Z,12.282,blue.ruin,1.30119453924915,2.640045221843,2021-08-05
14,2021-08-05T02:45:00Z,13.752,norwood,1.12911611785095,2.26810701906413,2021-08-05
18,2021-08-05T02:45:00Z,17.254,norwood,0.705326768128917,3.98746642793196,2021-08-05
22,2021-08-05T02:45:00Z,13.672,blue.ruin,0.846526508226691,2.60505068971248,2021-08-05
6,2021-08-05T02:50:00Z,14.062,norwood,0.99656050955414,2.35771656050955,2021-08-05
7,2021-08-05T02:50:00Z,12.266,blue.ruin,1.32576791808874,2.64045648464164,2021-08-05
10,2021-08-05T02:50:00Z,12.289,blue.ruin,1.29044368600683,2.63383319112628,2021-08-05
13,2021-08-05T02:50:00Z,15.857,norwood,0.826708905943245,2.78550508656077,2021-08-05
21,2021-08-05T02:50:00Z,15.401,blue.ruin,0.6838431533566,2.67646273865736,2021-08-05
2,2021-08-05T02:55:00Z,15.375,norwood,0.858942512420156,2.59030447125621,2021-08-05
16,2021-08-05T02:55:00Z,14.215,norwood,0.982434350603265,2.3873662171753,2021-08-05
17,2021-08-05T02:55:00Z,15.946,blue.ruin,0.63349414904537,2.70660234038185,2021-08-05
18,2021-08-05T02:55:00Z,17.63,norwood,0.661675919500347,4.24122238607448,2021-08-05
30,2021-08-05T02:55:00Z,15.044,blue.ruin,0.716824060767809,2.67327037569288,2021-08-05
6,2021-08-05T03:00:00Z,14.438,norwood,0.955938697318008,2.50031034482759,2021-08-05
11,2021-08-05T03:00:00Z,12.282,blue.ruin,1.30119453924915,2.67482252559727,2021-08-05
13,2021-08-05T03:00:00Z,15.418,norwood,0.862068965517241,2.66927586206897,2021-08-05
14,2021-08-05T03:00:00Z,14.754,norwood,0.925670498084291,2.55479310344828,2021-08-05
21,2021-08-05T03:00:00Z,15.84,blue.ruin,0.640298507462687,2.70388059701493,2021-08-05
22,2021-08-05T03:00:00Z,13.672,blue.ruin,0.842537313432836,2.62298507462687,2021-08-05
2,2021-08-05T03:05:00Z,14.625,norwood,0.940810276679842,2.56559025032938,2021-08-05
7,2021-08-05T03:05:00Z,12.266,blue.ruin,1.32576791808874,2.68903412969283,2021-08-05
10,2021-08-05T03:05:00Z,12.351,blue.ruin,1.19522184300341,2.64073208191126,2021-08-05
16,2021-08-05T03:05:00Z,14.089,norwood,0.993774703557312,2.46036758893281,2021-08-05
17,2021-08-05T03:05:00Z,16.072,blue.ruin,0.614845704753962,2.68406171809842,2021-08-05
30,2021-08-05T03:05:00Z,13.852,blue.ruin,0.823144286905755,2.6007422852377,2021-08-05
6,2021-08-05T03:10:00Z,14.375,norwood,0.956538196834136,2.38264211975224,2021-08-05
14,2021-08-05T03:10:00Z,14.942,norwood,0.898004129387474,2.48283293186511,2021-08-05
18,2021-08-05T03:10:00Z,17.693,norwood,0.651837725381415,4.26655339805825,2021-08-05
22,2021-08-05T03:10:00Z,13.609,blue.ruin,0.847393216080402,2.5954459798995,2021-08-05
13,2021-08-05T03:15:00Z,15.418,norwood,0.850592885375494,2.54995256916996,2021-08-05
16,2021-08-05T03:15:00Z,13.964,norwood,0.994268774703557,2.29612516469038,2021-08-05
17,2021-08-05T03:15:00Z,15.946,blue.ruin,0.627198492462312,2.62869118318867,2021-08-05
21,2021-08-05T03:15:00Z,15.589,blue.ruin,0.660835427135678,2.62257537688442,2021-08-05
30,2021-08-05T03:15:00Z,15.169,blue.ruin,0.700408291457286,2.61538031064413,2021-08-05
2,2021-08-05T03:20:00Z,14.875,norwood,0.913639281129653,2.43916126444159,2021-08-05
18,2021-08-05T03:20:00Z,18.069,norwood,0.624443455031167,4.49227515583259,2021-08-05
22,2021-08-05T03:20:00Z,13.609,blue.ruin,0.845421207041073,2.6123243541873,2021-08-05
6,2021-08-05T03:25:00Z,14,norwood,0.98966275659824,2.02036950146628,2021-08-05
13,2021-08-05T03:25:00Z,15.418,norwood,0.837417105934365,2.31594473728958,2021-08-05
14,2021-08-05T03:25:00Z,15.004,norwood,0.87925219941349,2.16316715542522,2021-08-05
21,2021-08-05T03:25:00Z,15.777,blue.ruin,0.637904761904762,2.59404675324675,2021-08-05
2,2021-08-05T03:30:00Z,15.5,norwood,0.849381406857547,2.30944155767645,2021-08-05
16,2021-08-05T03:30:00Z,14.027,norwood,0.988563327032136,2.09015059861374,2021-08-05
17,2021-08-05T03:30:00Z,16.259,blue.ruin,0.592,2.6616,2021-08-05
6,2021-08-05T03:35:00Z,14.312,norwood,0.964475743348983,2.4157323943662,2021-08-05
14,2021-08-05T03:35:00Z,14.879,norwood,0.920109546165884,2.51156338028169,2021-08-05
18,2021-08-05T03:35:00Z,18.57,norwood,0.58537208861958,4.80031143091586,2021-08-05
21,2021-08-05T03:35:00Z,16.341,blue.ruin,0.584190476190476,2.62981298701299,2021-08-05
22,2021-08-05T03:35:00Z,13.609,blue.ruin,0.844380952380952,2.57304415584416,2021-08-05
7,2021-08-05T03:40:00Z,12.266,blue.ruin,1.29152249134948,2.54,2021-08-05
13,2021-08-05T03:40:00Z,15.543,norwood,0.829392998792895,2.53598778525033,2021-08-05
16,2021-08-05T03:40:00Z,14.465,norwood,0.937033195020747,2.2091270746888,2021-08-05
17,2021-08-05T03:40:00Z,16.197,blue.ruin,0.592456479690522,2.67001582556708,2021-08-05
2,2021-08-05T03:45:00Z,15.25,norwood,0.881565513329552,2.49844980147476,2021-08-05
11,2021-08-05T03:45:00Z,12.282,blue.ruin,1.26660899653979,2.57,2021-08-05
14,2021-08-05T03:45:00Z,15.255,norwood,0.881140102098695,2.49936018150879,2021-08-05
18,2021-08-05T03:45:00Z,19.884,norwood,0.454325227399294,5.84680332281418,2021-08-05
22,2021-08-05T03:45:00Z,13.609,blue.ruin,0.840741935483871,2.59185161290323,2021-08-05
6,2021-08-05T03:50:00Z,14.5,norwood,0.940321500334896,2.11222756195579,2021-08-05
13,2021-08-05T03:50:00Z,15.606,norwood,0.83170408343645,2.41951617465088,2021-08-05
21,2021-08-05T03:50:00Z,15.276,blue.ruin,0.678788536691272,2.63355346780879,2021-08-05
2,2021-08-05T03:55:00Z,14.562,norwood,0.938321405335068,2.13832075471698,2021-08-05
16,2021-08-05T03:55:00Z,15.091,norwood,0.886694860117111,2.22815094339623,2021-08-05
17,2021-08-05T03:55:00Z,15.946,blue.ruin,0.607984119982355,2.66924329309861,2021-08-05
18,2021-08-05T03:55:00Z,19.196,norwood,0.513508391987006,5.22676764122,2021-08-05
6,2021-08-05T04:00:00Z,14.25,norwood,0.96682615629984,2.27335499734184,2021-08-05
13,2021-08-05T04:00:00Z,15.606,norwood,0.858692185007975,2.50350013290803,2021-08-05
14,2021-08-05T04:00:00Z,15.13,norwood,0.896650717703349,2.42271172248804,2021-08-05
21,2021-08-05T04:00:00Z,15.276,blue.ruin,0.673076923076923,2.62048951048951,2021-08-05
22,2021-08-05T04:00:00Z,13.609,blue.ruin,0.83937042784305,2.57816025473086,2021-08-05
2,2021-08-05T04:05:00Z,15.625,norwood,0.856483921982077,2.48964891934634,2021-08-05
16,2021-08-05T04:05:00Z,14.841,norwood,0.918476541908276,2.35243858724301,2021-08-05
17,2021-08-05T04:05:00Z,16.134,blue.ruin,0.583214365380326,2.65003244580537,2021-08-05
6,2021-08-05T04:10:00Z,14.625,norwood,0.924570883661793,2.14681246026701,2021-08-05
11,2021-08-05T04:10:00Z,13.284,blue.ruin,0.866767676767677,2.60118640955005,2021-08-05
14,2021-08-05T04:10:00Z,15.192,norwood,0.87050222504768,2.24918245390973,2021-08-05
18,2021-08-05T04:10:00Z,18.632,norwood,0.562104981253347,4.80516211390823,2021-08-05
22,2021-08-05T04:10:00Z,13.546,blue.ruin,0.84030303030303,2.60792286501377,2021-08-05
7,2021-08-05T04:15:00Z,12.266,blue.ruin,1.25528169014085,2.61913820422535,2021-08-05
13,2021-08-05T04:15:00Z,16.17,norwood,0.774088359046283,2.91759426133707,2021-08-05
16,2021-08-05T04:15:00Z,14.528,norwood,0.929183673469388,2.10619047619048,2021-08-05
17,2021-08-05T04:15:00Z,16.072,blue.ruin,0.585151515151515,2.64930578512397,2021-08-05
21,2021-08-05T04:15:00Z,15.464,blue.ruin,0.646565656565657,2.6258567493113,2021-08-05
2,2021-08-05T04:20:00Z,15.5,norwood,0.841626148028093,2.2895642895732,2021-08-05
18,2021-08-05T04:20:00Z,19.196,norwood,0.508833063209076,5.21315153970827,2021-08-05
22,2021-08-05T04:20:00Z,13.546,blue.ruin,0.839733754512635,2.58408229405973,2021-08-05
6,2021-08-05T04:25:00Z,14.562,norwood,0.937991779213153,2.1497369348209,2021-08-05
7,2021-08-05T04:25:00Z,12.266,blue.ruin,1.21892857142857,2.55420357142857,2021-08-05
13,2021-08-05T04:25:00Z,16.107,norwood,0.799435080570476,2.76771235413965,2021-08-05
14,2021-08-05T04:25:00Z,15.192,norwood,0.882501467997651,2.26404697592484,2021-08-05
21,2021-08-05T04:25:00Z,14.963,blue.ruin,0.691662844036697,2.59106150959133,2021-08-05
2,2021-08-05T04:30:00Z,14.75,norwood,0.918456973293769,2.13497195845697,2021-08-05
16,2021-08-05T04:30:00Z,14.903,norwood,0.904836795252225,2.1622350148368,2021-08-05
17,2021-08-05T04:30:00Z,16.447,blue.ruin,0.534013447716207,2.67076070231646,2021-08-05
23,2021-08-05T04:30:00Z,12.31,blue.ruin,1.18556338028169,2.53347623239437,2021-08-05
30,2021-08-05T04:30:00Z,13.852,blue.ruin,0.804764664966381,2.61168770946188,2021-08-05
6,2021-08-05T04:35:00Z,14.75,norwood,0.920293951384963,2.31482589033352,2021-08-05
11,2021-08-05T04:35:00Z,12.282,blue.ruin,1.22992957746479,2.59589348591549,2021-08-05
14,2021-08-05T04:35:00Z,15.13,norwood,0.888072357263991,2.39237252685133,2021-08-05
18,2021-08-05T04:35:00Z,18.444,norwood,0.582592869143177,4.71372979279447,2021-08-05
21,2021-08-05T04:35:00Z,15.339,blue.ruin,0.644878048780488,2.61992904656319,2021-08-05
22,2021-08-05T04:35:00Z,13.609,blue.ruin,0.825714285714286,2.59033766233766,2021-08-05
5,2021-08-05T04:40:00Z,12.125,blue.ruin,1.44553571428571,2.62,2021-08-05
7,2021-08-05T04:40:00Z,12.266,blue.ruin,1.21892857142857,2.59050892857143,2021-08-05
13,2021-08-05T04:40:00Z,15.606,norwood,0.844943820224719,2.45185112359551,2021-08-05
16,2021-08-05T04:40:00Z,14.215,norwood,0.960751508502468,2.15500987383434,2021-08-05
17,2021-08-05T04:40:00Z,16.072,blue.ruin,0.564255369365117,2.62818954234342,2021-08-05
30,2021-08-05T04:40:00Z,13.664,blue.ruin,0.820002360160491,2.56309030832278,2021-08-05
2,2021-08-05T04:45:00Z,15.062,norwood,0.877174623937214,2.32472482014388,2021-08-05
14,2021-08-05T04:45:00Z,15.13,norwood,0.870503597122302,2.34001258992806,2021-08-05
18,2021-08-05T04:45:00Z,18.319,norwood,0.579189385677935,4.66226051132921,2021-08-05
22,2021-08-05T04:45:00Z,13.609,blue.ruin,0.825843757375501,2.56837556590212,2021-08-05
6,2021-08-05T04:50:00Z,14.438,norwood,0.936029411764706,2.14687132352941,2021-08-05
7,2021-08-05T04:50:00Z,12.204,blue.ruin,1.31857142857143,2.61214285714286,2021-08-05
13,2021-08-05T04:50:00Z,15.731,norwood,0.804383780899876,2.72391321358705,2021-08-05
21,2021-08-05T04:50:00Z,15.84,blue.ruin,0.582741238598176,2.6268389124078,2021-08-05
2,2021-08-05T04:55:00Z,15.125,norwood,0.867412451361868,2.26447616731518,2021-08-05
16,2021-08-05T04:55:00Z,14.841,norwood,0.895038910505837,2.20494114785992,2021-08-05
17,2021-08-05T04:55:00Z,15.571,blue.ruin,0.613194774346793,2.64022716475923,2021-08-05
18,2021-08-05T04:55:00Z,17.881,norwood,0.614270032930845,4.29195380534212,2021-08-05
30,2021-08-05T04:55:00Z,13.602,blue.ruin,0.823657957244656,2.57134830490175,2021-08-05
6,2021-08-05T05:00:00Z,14.375,norwood,0.943893129770992,2.03258015267176,2021-08-05
11,2021-08-05T05:00:00Z,12.282,blue.ruin,1.187,2.588065,2021-08-05
13,2021-08-05T05:00:00Z,15.669,norwood,0.828607618690186,2.4099031713267,2021-08-05
14,2021-08-05T05:00:00Z,15.255,norwood,0.866382853787434,2.19225132119789,2021-08-05
21,2021-08-05T05:00:00Z,15.589,blue.ruin,0.609328714763497,2.62291035051905,2021-08-05
22,2021-08-05T05:00:00Z,13.609,blue.ruin,0.822181079789776,2.56485970551188,2021-08-05
2,2021-08-05T05:05:00Z,14.375,norwood,0.944608150470219,2.18931379310345,2021-08-05
7,2021-08-05T05:05:00Z,12.204,blue.ruin,1.28260869565217,2.66805434782609,2021-08-05
16,2021-08-05T05:05:00Z,14.653,norwood,0.91846394984326,2.25306206896552,2021-08-05
17,2021-08-05T05:05:00Z,15.571,blue.ruin,0.607334461092315,2.61476339030713,2021-08-05
6,2021-08-05T05:10:00Z,14,norwood,0.972498250524843,2.00988733379986,2021-08-05
11,2021-08-05T05:10:00Z,12.219,blue.ruin,1.25815217391304,2.63623777173913,2021-08-05
14,2021-08-05T05:10:00Z,15.38,norwood,0.830828082808281,2.45181098109811,2021-08-05
18,2021-08-05T05:10:00Z,18.131,norwood,0.583213321332133,4.5416795679568,2021-08-05
22,2021-08-05T05:10:00Z,13.609,blue.ruin,0.819212906379858,2.61329126019422,2021-08-05
7,2021-08-05T05:15:00Z,12.204,blue.ruin,1.28260869565217,2.61816304347826,2021-08-05
13,2021-08-05T05:15:00Z,15.481,norwood,0.823185265438786,2.50656771397616,2021-08-05
16,2021-08-05T05:15:00Z,14.903,norwood,0.880150214592274,2.20975500715308,2021-08-05
17,2021-08-05T05:15:00Z,15.759,blue.ruin,0.569414893617021,2.65763539651838,2021-08-05
21,2021-08-05T05:15:00Z,15.214,blue.ruin,0.631534954407295,2.63843465045593,2021-08-05
2,2021-08-05T05:20:00Z,14.875,norwood,0.888674934725848,2.09875130548303,2021-08-05
4,2021-08-05T05:20:00Z,13.125,norwood,1.28274907749077,1.26068696186962,2021-08-05
18,2021-08-05T05:20:00Z,18.507,norwood,0.553136463683052,4.73650027512839,2021-08-05
22,2021-08-05T05:20:00Z,13.484,blue.ruin,0.830865887036576,2.57465719649845,2021-08-05
6,2021-08-05T05:25:00Z,13.812,norwood,0.997276536312849,1.9134186452514,2021-08-05
7,2021-08-05T05:25:00Z,12.204,blue.ruin,1.28260869565217,2.54164130434783,2021-08-05
11,2021-08-05T05:25:00Z,12.219,blue.ruin,1.25815217391304,2.54078532608696,2021-08-05
13,2021-08-05T05:25:00Z,15.669,norwood,0.808486745213549,2.5953653964163,2021-08-05
14,2021-08-05T05:25:00Z,15.38,norwood,0.835088365243004,2.37213346833579,2021-08-05
21,2021-08-05T05:25:00Z,14.9,blue.ruin,0.669033232628399,2.61173578687174,2021-08-05
2,2021-08-05T05:30:00Z,14.562,norwood,0.913014827018122,1.95760955518946,2021-08-05
8,2021-08-05T05:30:00Z,13.402,blue.ruin,0.841344971723629,2.5555598274359,2021-08-05
16,2021-08-05T05:30:00Z,14.841,norwood,0.878542009884679,2.02839373970346,2021-08-05
17,2021-08-05T05:30:00Z,15.696,blue.ruin,0.587521514629948,2.63862932248474,2021-08-05
23,2021-08-05T05:30:00Z,12.247,blue.ruin,1.2125,2.60728125,2021-08-05
4,2021-08-05T05:35:00Z,13.188,norwood,1.28134796238245,1.25473772204807,2021-08-05
6,2021-08-05T05:35:00Z,14,norwood,0.990555927662425,1.94052227059611,2021-08-05
11,2021-08-05T05:35:00Z,12.219,blue.ruin,1.25815217391304,2.58007472826087,2021-08-05
14,2021-08-05T05:35:00Z,15.443,norwood,0.845791889824024,2.30678003060444,2021-08-05
18,2021-08-05T05:35:00Z,18.256,norwood,0.576759755164499,4.53033062356542,2021-08-05
21,2021-08-05T05:35:00Z,15.527,blue.ruin,0.610148274185707,2.63504507888805,2021-08-05
22,2021-08-05T05:35:00Z,13.358,blue.ruin,0.847399124939232,2.56171299774606,2021-08-05
5,2021-08-05T05:40:00Z,12.188,blue.ruin,1.30869565217391,2.6225,2021-08-05
7,2021-08-05T05:40:00Z,12.204,blue.ruin,1.28260869565217,2.6165,2021-08-05
8,2021-08-05T05:40:00Z,13.59,blue.ruin,0.818997263000746,2.5804917550725,2021-08-05
13,2021-08-05T05:40:00Z,16.045,norwood,0.776243093922652,2.73175828729282,2021-08-05
16,2021-08-05T05:40:00Z,14.59,norwood,0.918410041841004,1.94664539748954,2021-08-05
17,2021-08-05T05:40:00Z,15.571,blue.ruin,0.597188355312267,2.64905087199439,2021-08-05
23,2021-08-05T05:40:00Z,12.247,blue.ruin,1.2125,2.600375,2021-08-05
30,2021-08-05T05:40:00Z,12.221,blue.ruin,1.25489130434783,2.610125,2021-08-05
2,2021-08-05T05:45:00Z,14.312,norwood,0.958171206225681,2.26669520103761,2021-08-05
14,2021-08-05T05:45:00Z,14.942,norwood,0.896887159533074,2.44023119325551,2021-08-05
18,2021-08-05T05:45:00Z,18.757,norwood,0.531113662456946,5.10548899732109,2021-08-05
6,2021-08-05T05:50:00Z,14.25,norwood,0.957551020408163,1.98096292517007,2021-08-05
7,2021-08-05T05:50:00Z,12.204,blue.ruin,1.27027027027027,2.66291216216216,2021-08-05
13,2021-08-05T05:50:00Z,15.293,norwood,0.851122448979592,2.22344268707483,2021-08-05
21,2021-08-05T05:50:00Z,15.903,blue.ruin,0.555400302114804,2.64479263938478,2021-08-05
2,2021-08-05T05:55:00Z,14.562,norwood,0.924105011933174,2.17253818615752,2021-08-05
8,2021-08-05T05:55:00Z,13.214,blue.ruin,0.858767123287671,2.57819925280199,2021-08-05
16,2021-08-05T05:55:00Z,15.154,norwood,0.871121718377088,2.30799880668258,2021-08-05
17,2021-08-05T05:55:00Z,15.445,blue.ruin,0.608717310087173,2.65548737688215,2021-08-05
18,2021-08-05T05:55:00Z,18.444,norwood,0.557078457701899,4.77079148283138,2021-08-05
30,2021-08-05T05:55:00Z,12.221,blue.ruin,1.21746323529412,2.61887178308824,2021-08-05
4,2021-08-05T06:00:00Z,13,norwood,1.32220216606498,1.10682671480144,2021-08-05
6,2021-08-05T06:00:00Z,14.062,norwood,0.963187588152327,1.98282228490832,2021-08-05
13,2021-08-05T06:00:00Z,15.481,norwood,0.818104551270334,2.52320063364406,2021-08-05
14,2021-08-05T06:00:00Z,15.38,norwood,0.827335039298117,2.4467414244806,2021-08-05
21,2021-08-05T06:00:00Z,14.712,blue.ruin,0.68526740665994,2.61701311806256,2021-08-05
2,2021-08-05T06:05:00Z,14.875,norwood,0.887344827586207,2.11998655172414,2021-08-05
8,2021-08-05T06:05:00Z,13.089,blue.ruin,0.8713869168357,2.55287986354416,2021-08-05
16,2021-08-05T06:05:00Z,15.091,norwood,0.865,2.17205,2021-08-05
17,2021-08-05T06:05:00Z,15.195,blue.ruin,0.631097870182556,2.68394661626406,2021-08-05
4,2021-08-05T06:10:00Z,13.125,norwood,1.27075971731449,1.24151339811543,2021-08-05
6,2021-08-05T06:10:00Z,14.125,norwood,0.958888101983003,1.97493148016997,2021-08-05
14,2021-08-05T06:10:00Z,15.318,norwood,0.834319581855516,2.36234963599029,2021-08-05
13,2021-08-05T06:15:00Z,15.543,norwood,0.819000381533766,2.42790185043876,2021-08-05
16,2021-08-05T06:15:00Z,14.903,norwood,0.881925675675676,2.10080574324324,2021-08-05
