date.time,logger.site,logger.position,depth,total.depth,dissolved.oxygen,temperature
           2021-09-05 00:49:00,site.2,mid.do,2.2,3.8,2.347,13.538
           2021-09-05 00:54:00,site.2,mid.do,2.2,3.8,2.353,13.52
           2021-09-05 00:59:00,site.2,mid.do,2.2,3.8,2.38,13.511
           2021-09-05 01:04:00,site.2,mid.do,2.2,3.8,2.429,13.52
           2021-09-05 01:09:00,site.2,mid.do,2.2,3.8,2.443,13.511
           2021-09-05 01:14:00,site.2,mid.do,2.2,3.8,2.421,13.503
           2021-09-05 01:19:00,site.2,mid.do,2.2,3.8,2.399,13.511
           2021-09-05 01:24:00,site.2,mid.do,2.2,3.8,2.38,13.503
           2021-09-05 01:29:00,site.2,mid.do,2.2,3.8,2.362,13.529
           2021-09-05 01:34:00,site.2,mid.do,2.2,3.8,2.331,13.52
           2021-09-05 01:39:00,site.2,mid.do,2.2,3.8,2.313,13.511
           2021-09-05 01:44:00,site.2,mid.do,2.2,3.8,2.272,13.494
           2021-09-05 01:49:00,site.2,mid.do,2.2,3.8,2.169,13.529
           2021-09-05 01:54:00,site.2,mid.do,2.2,3.8,2.07,13.52
           2021-09-05 01:59:00,site.2,mid.do,2.2,3.8,2.018,13.503
           2021-09-05 02:04:00,site.2,mid.do,2.2,3.8,1.935,13.485
           2021-09-05 02:09:00,site.2,mid.do,2.2,3.8,1.876,13.503
           2021-09-05 02:14:00,site.2,mid.do,2.2,3.8,1.834,13.503
           2021-09-05 02:19:00,site.2,mid.do,2.2,3.8,1.789,13.503
           2021-09-05 02:24:00,site.2,mid.do,2.2,3.8,1.766,13.503
           2021-09-05 02:29:00,site.2,mid.do,2.2,3.8,1.734,13.511
           2021-09-05 02:34:00,site.2,mid.do,2.2,3.8,1.685,13.503
           2021-09-05 02:39:00,site.2,mid.do,2.2,3.8,1.659,13.485
           2021-09-05 02:44:00,site.2,mid.do,2.2,3.8,1.679,13.494
           2021-09-05 02:49:00,site.2,mid.do,2.2,3.8,1.65,13.485
           2021-09-05 02:54:00,site.2,mid.do,2.2,3.8,1.706,13.503
           2021-09-05 02:59:00,site.2,mid.do,2.2,3.8,1.752,13.485
           2021-09-05 03:04:00,site.2,mid.do,2.2,3.8,1.716,13.494
           2021-09-05 03:09:00,site.2,mid.do,2.2,3.8,1.619,13.476
           2021-09-05 03:14:00,site.2,mid.do,2.2,3.8,1.517,13.485
           2021-09-05 03:19:00,site.2,mid.do,2.2,3.8,1.507,13.476
           2021-09-05 03:24:00,site.2,mid.do,2.2,3.8,1.528,13.503
           2021-09-05 03:29:00,site.2,mid.do,2.2,3.8,1.535,13.494
           2021-09-05 03:34:00,site.2,mid.do,2.2,3.8,1.52,13.485
           2021-09-05 03:39:00,site.2,mid.do,2.2,3.8,1.472,13.503
           2021-09-05 03:44:00,site.2,mid.do,2.2,3.8,1.419,13.485
           2021-09-05 03:49:00,site.2,mid.do,2.2,3.8,1.395,13.494
           2021-09-05 03:54:00,site.2,mid.do,2.2,3.8,1.383,13.485
           2021-09-05 03:59:00,site.2,mid.do,2.2,3.8,1.412,13.485
           2021-09-05 04:04:00,site.2,mid.do,2.2,3.8,1.427,13.476
           2021-09-05 04:09:00,site.2,mid.do,2.2,3.8,1.45,13.485
           2021-09-05 04:14:00,site.2,mid.do,2.2,3.8,1.477,13.476
           2021-09-05 04:19:00,site.2,mid.do,2.2,3.8,1.52,13.468
           2021-09-05 04:24:00,site.2,mid.do,2.2,3.8,1.6,13.476
           2021-09-05 04:29:00,site.2,mid.do,2.2,3.8,1.659,13.468
           2021-09-05 04:34:00,site.2,mid.do,2.2,3.8,1.684,13.476
           2021-09-05 04:39:00,site.2,mid.do,2.2,3.8,1.715,13.485
           2021-09-05 04:44:00,site.2,mid.do,2.2,3.8,1.78,13.476
           2021-09-05 04:49:00,site.2,mid.do,2.2,3.8,1.825,13.441
           2021-09-05 04:54:00,site.2,mid.do,2.2,3.8,1.818,13.424
           2021-09-05 04:59:00,site.2,mid.do,2.2,3.8,1.81,13.424
           2021-09-05 05:04:00,site.2,mid.do,2.2,3.8,1.752,13.424
           2021-09-05 05:09:00,site.2,mid.do,2.2,3.8,1.703,13.406
           2021-09-05 05:14:00,site.2,mid.do,2.2,3.8,1.731,13.389
           2021-09-05 05:19:00,site.2,mid.do,2.2,3.8,1.72,13.363
           2021-09-05 05:24:00,site.2,mid.do,2.2,3.8,1.674,13.363
           2021-09-05 05:29:00,site.2,mid.do,2.2,3.8,1.632,13.371
           2021-09-05 05:34:00,site.2,mid.do,2.2,3.8,1.626,13.371
           2021-09-05 05:39:00,site.2,mid.do,2.2,3.8,1.65,13.371
           2021-09-05 05:44:00,site.2,mid.do,2.2,3.8,1.661,13.354
           2021-09-05 05:49:00,site.2,mid.do,2.2,3.8,1.661,13.319
           2021-09-05 05:54:00,site.2,mid.do,2.2,3.8,1.601,13.301
           2021-09-05 05:59:00,site.2,mid.do,2.2,3.8,1.546,13.284
           2021-09-05 06:04:00,site.2,mid.do,2.2,3.8,1.497,13.301
           2021-09-05 06:09:00,site.2,mid.do,2.2,3.8,1.487,13.31
           2021-09-05 06:14:00,site.2,mid.do,2.2,3.8,1.489,13.336
           2021-09-05 06:19:00,site.2,mid.do,2.2,3.8,1.482,13.319
           2021-09-05 06:24:00,site.2,mid.do,2.2,3.8,1.383,13.301
           2021-09-05 06:29:00,site.2,mid.do,2.2,3.8,1.337,13.319
           2021-09-05 06:34:00,site.2,mid.do,2.2,3.8,1.298,13.319
           2021-09-05 06:39:00,site.2,mid.do,2.2,3.8,1.279,13.319
           2021-09-05 06:44:00,site.2,mid.do,2.2,3.8,1.269,13.328
           2021-09-05 06:49:00,site.2,mid.do,2.2,3.8,1.293,13.345
           2021-09-05 06:54:00,site.2,mid.do,2.2,3.8,1.311,13.328
           2021-09-05 06:59:00,site.2,mid.do,2.2,3.8,1.306,13.328
           2021-09-05 07:04:00,site.2,mid.do,2.2,3.8,1.287,13.301
           2021-09-05 07:09:00,site.2,mid.do,2.2,3.8,1.281,13.328
           2021-09-05 07:14:00,site.2,mid.do,2.2,3.8,1.265,13.319
           2021-09-05 07:19:00,site.2,mid.do,2.2,3.8,1.237,13.31
           2021-09-05 07:24:00,site.2,mid.do,2.2,3.8,1.203,13.31
           2021-09-05 07:29:00,site.2,mid.do,2.2,3.8,1.233,13.336
           2021-09-05 07:34:00,site.2,mid.do,2.2,3.8,1.279,13.328
           2021-09-05 07:39:00,site.2,mid.do,2.2,3.8,1.308,13.336
           2021-09-05 07:44:00,site.2,mid.do,2.2,3.8,1.324,13.328
           2021-09-05 07:49:00,site.2,mid.do,2.2,3.8,1.34,13.31
           2021-09-05 07:54:00,site.2,mid.do,2.2,3.8,1.361,13.328
           2021-09-05 07:59:00,site.2,mid.do,2.2,3.8,1.372,13.301
           2021-09-05 08:04:00,site.2,mid.do,2.2,3.8,1.396,13.328
           2021-09-05 08:09:00,site.2,mid.do,2.2,3.8,1.446,13.301
           2021-09-05 08:14:00,site.2,mid.do,2.2,3.8,1.486,13.319
           2021-09-05 08:19:00,site.2,mid.do,2.2,3.8,1.533,13.31
           2021-09-05 08:24:00,site.2,mid.do,2.2,3.8,1.638,13.328
           2021-09-05 08:29:00,site.2,mid.do,2.2,3.8,1.676,13.319
           2021-09-05 08:34:00,site.2,mid.do,2.2,3.8,1.709,13.354
           2021-09-05 08:39:00,site.2,mid.do,2.2,3.8,2.099,13.363
           2021-09-05 08:44:00,site.2,mid.do,2.2,3.8,2.622,13.371
           2021-09-05 08:49:00,site.2,mid.do,2.2,3.8,2.922,13.371
           2021-09-05 08:54:00,site.2,mid.do,2.2,3.8,3.053,13.398
           2021-09-05 08:59:00,site.2,mid.do,2.2,3.8,3.073,13.38
           2021-09-05 09:04:00,site.2,mid.do,2.2,3.8,3.035,13.398
           2021-09-05 09:09:00,site.2,mid.do,2.2,3.8,2.954,13.389
           2021-09-05 09:14:00,site.2,mid.do,2.2,3.8,2.858,13.398
           2021-09-05 09:19:00,site.2,mid.do,2.2,3.8,2.796,13.415
           2021-09-05 09:24:00,site.2,mid.do,2.2,3.8,2.817,13.406
           2021-09-05 09:29:00,site.2,mid.do,2.2,3.8,2.863,13.406
           2021-09-05 09:34:00,site.2,mid.do,2.2,3.8,2.854,13.398
           2021-09-05 09:39:00,site.2,mid.do,2.2,3.8,2.819,13.415
           2021-09-05 09:44:00,site.2,mid.do,2.2,3.8,2.812,13.398
           2021-09-05 09:49:00,site.2,mid.do,2.2,3.8,2.837,13.424
           2021-09-05 09:54:00,site.2,mid.do,2.2,3.8,2.871,13.45
           2021-09-05 09:59:00,site.2,mid.do,2.2,3.8,3.018,13.459
           2021-09-05 10:04:00,site.2,mid.do,2.2,3.8,3.284,13.476
           2021-09-05 10:09:00,site.2,mid.do,2.2,3.8,3.423,13.476
           2021-09-05 10:14:00,site.2,mid.do,2.2,3.8,3.233,13.459
           2021-09-05 10:19:00,site.2,mid.do,2.2,3.8,3.198,13.494
           2021-09-05 10:24:00,site.2,mid.do,2.2,3.8,3.291,13.503
           2021-09-05 10:29:00,site.2,mid.do,2.2,3.8,3.289,13.529
           2021-09-05 10:34:00,site.2,mid.do,2.2,3.8,3.288,13.52
           2021-09-05 10:39:00,site.2,mid.do,2.2,3.8,3.256,13.52
           2021-09-05 10:44:00,site.2,mid.do,2.2,3.8,3.183,13.52
           2021-09-05 10:49:00,site.2,mid.do,2.2,3.8,3.584,13.503
           2021-09-05 10:54:00,site.2,mid.do,2.2,3.8,5.031,13.511
           2021-09-05 10:59:00,site.2,mid.do,2.2,3.8,7.635,13.529
           2021-09-05 11:04:00,site.2,mid.do,2.2,3.8,9.707,13.538
           2021-09-05 11:09:00,site.2,mid.do,2.2,3.8,11.437,13.538
           2021-09-05 11:14:00,site.2,mid.do,2.2,3.8,12.258,13.538
           2021-09-05 11:19:00,site.2,mid.do,2.2,3.8,12.096,13.564
           2021-09-05 11:24:00,site.2,mid.do,2.2,3.8,11.879,13.572
           2021-09-05 11:29:00,site.2,mid.do,2.2,3.8,12.651,13.59
           2021-09-05 11:34:00,site.2,mid.do,2.2,3.8,8.112,13.529
           2021-09-05 11:39:00,site.2,mid.do,2.2,3.8,6.715,13.564
           2021-09-05 11:44:00,site.2,mid.do,2.2,3.8,6.081,13.59
           2021-09-05 11:49:00,site.2,mid.do,2.2,3.8,4.985,13.555
           2021-09-05 11:54:00,site.2,mid.do,2.2,3.8,4.434,13.599
           2021-09-05 11:59:00,site.2,mid.do,2.2,3.8,4.562,13.625
           2021-09-05 12:04:00,site.2,mid.do,2.2,3.8,5.15,13.642
           2021-09-05 12:09:00,site.2,mid.do,2.2,3.8,5.342,13.599
           2021-09-05 12:14:00,site.2,mid.do,2.2,3.8,5.194,13.634
           2021-09-05 12:19:00,site.2,mid.do,2.2,3.8,5.148,13.651
           2021-09-05 12:24:00,site.2,mid.do,2.2,3.8,4.894,13.66
           2021-09-05 12:29:00,site.2,mid.do,2.2,3.8,4.535,13.651
           2021-09-05 12:34:00,site.2,mid.do,2.2,3.8,4.259,13.634
           2021-09-05 12:39:00,site.2,mid.do,2.2,3.8,4.143,13.651
           2021-09-05 12:44:00,site.2,mid.do,2.2,3.8,4.073,13.668
           2021-09-05 12:49:00,site.2,mid.do,2.2,3.8,4.062,13.677
           2021-09-05 12:54:00,site.2,mid.do,2.2,3.8,4.037,13.695
           2021-09-05 12:59:00,site.2,mid.do,2.2,3.8,4.053,13.695
           2021-09-05 13:04:00,site.2,mid.do,2.2,3.8,4.12,13.695
           2021-09-05 13:09:00,site.2,mid.do,2.2,3.8,4.184,13.695
           2021-09-05 13:14:00,site.2,mid.do,2.2,3.8,4.182,13.721
           2021-09-05 13:19:00,site.2,mid.do,2.2,3.8,4.07,13.73
           2021-09-05 13:24:00,site.2,mid.do,2.2,3.8,4.023,13.764
           2021-09-05 13:29:00,site.2,mid.do,2.2,3.8,3.926,13.764
           2021-09-05 13:34:00,site.2,mid.do,2.2,3.8,3.896,13.782
           2021-09-05 13:39:00,site.2,mid.do,2.2,3.8,3.745,13.817
           2021-09-05 13:44:00,site.2,mid.do,2.2,3.8,3.751,13.825
           2021-09-05 13:49:00,site.2,mid.do,2.2,3.8,4.006,13.834
           2021-09-05 13:54:00,site.2,mid.do,2.2,3.8,3.91,13.825
           2021-09-05 13:59:00,site.2,mid.do,2.2,3.8,3.7,13.817
           2021-09-05 14:04:00,site.2,mid.do,2.2,3.8,3.596,13.817
           2021-09-05 14:09:00,site.2,mid.do,2.2,3.8,3.586,13.817
           2021-09-05 14:14:00,site.2,mid.do,2.2,3.8,3.367,13.817
           2021-09-05 14:19:00,site.2,mid.do,2.2,3.8,3.388,13.834
           2021-09-05 14:24:00,site.2,mid.do,2.2,3.8,3.519,13.817
           2021-09-05 14:29:00,site.2,mid.do,2.2,3.8,3.464,13.878
           2021-09-05 14:34:00,site.2,mid.do,2.2,3.8,3.473,13.904
           2021-09-05 14:39:00,site.2,mid.do,2.2,3.8,3.537,13.947
           2021-09-05 14:44:00,site.2,mid.do,2.2,3.8,3.661,13.965
           2021-09-05 14:49:00,site.2,mid.do,2.2,3.8,3.69,13.93
           2021-09-05 14:54:00,site.2,mid.do,2.2,3.8,3.764,13.912
           2021-09-05 14:59:00,site.2,mid.do,2.2,3.8,3.784,13.921
           2021-09-05 15:04:00,site.2,mid.do,2.2,3.8,3.771,13.904
           2021-09-05 15:09:00,site.2,mid.do,2.2,3.8,3.658,13.921
           2021-09-05 15:14:00,site.2,mid.do,2.2,3.8,3.585,13.947
           2021-09-05 15:19:00,site.2,mid.do,2.2,3.8,3.606,13.999
           2021-09-05 15:24:00,site.2,mid.do,2.2,3.8,3.699,13.982
           2021-09-05 15:29:00,site.2,mid.do,2.2,3.8,4.032,13.991
           2021-09-05 15:34:00,site.2,mid.do,2.2,3.8,4.273,13.999
           2021-09-05 15:39:00,site.2,mid.do,2.2,3.8,4.252,13.999
           2021-09-05 15:44:00,site.2,mid.do,2.2,3.8,4.348,14.043
           2021-09-05 15:49:00,site.2,mid.do,2.2,3.8,4.572,14.043
           2021-09-05 15:54:00,site.2,mid.do,2.2,3.8,4.697,14.06
           2021-09-05 15:59:00,site.2,mid.do,2.2,3.8,4.774,14.095
           2021-09-05 16:04:00,site.2,mid.do,2.2,3.8,4.777,14.078
           2021-09-05 16:09:00,site.2,mid.do,2.2,3.8,4.721,14.051
           2021-09-05 16:14:00,site.2,mid.do,2.2,3.8,4.577,14.06
           2021-09-05 16:19:00,site.2,mid.do,2.2,3.8,4.54,14.051
           2021-09-05 16:24:00,site.2,mid.do,2.2,3.8,4.514,14.017
           2021-09-05 16:29:00,site.2,mid.do,2.2,3.8,4.492,13.982
           2021-09-05 16:34:00,site.2,mid.do,2.2,3.8,4.45,13.965
           2021-09-05 16:39:00,site.2,mid.do,2.2,3.8,4.372,13.956
           2021-09-05 16:44:00,site.2,mid.do,2.2,3.8,4.194,13.947
           2021-09-05 16:49:00,site.2,mid.do,2.2,3.8,3.854,13.938
           2021-09-05 16:54:00,site.2,mid.do,2.2,3.8,3.758,13.938
           2021-09-05 16:59:00,site.2,mid.do,2.2,3.8,3.753,13.93
           2021-09-05 17:04:00,site.2,mid.do,2.2,3.8,3.685,13.921
           2021-09-05 17:09:00,site.2,mid.do,2.2,3.8,3.683,13.921
           2021-09-05 17:14:00,site.2,mid.do,2.2,3.8,3.65,13.921
           2021-09-05 17:19:00,site.2,mid.do,2.2,3.8,3.625,13.93
           2021-09-05 17:24:00,site.2,mid.do,2.2,3.8,3.829,13.93
           2021-09-05 17:29:00,site.2,mid.do,2.2,3.8,3.928,13.921
           2021-09-05 17:34:00,site.2,mid.do,2.2,3.8,3.849,13.938
           2021-09-05 17:39:00,site.2,mid.do,2.2,3.8,3.687,13.895
           2021-09-05 17:44:00,site.2,mid.do,2.2,3.8,3.539,13.895
           2021-09-05 17:49:00,site.2,mid.do,2.2,3.8,3.508,13.895
           2021-09-05 17:54:00,site.2,mid.do,2.2,3.8,3.515,13.886
           2021-09-05 17:59:00,site.2,mid.do,2.2,3.8,3.513,13.904
           2021-09-05 18:04:00,site.2,mid.do,2.2,3.8,3.761,13.921
           2021-09-05 18:09:00,site.2,mid.do,2.2,3.8,3.952,13.93
           2021-09-05 18:14:00,site.2,mid.do,2.2,3.8,3.762,13.947
           2021-09-05 18:19:00,site.2,mid.do,2.2,3.8,3.702,13.965
           2021-09-05 18:24:00,site.2,mid.do,2.2,3.8,4.005,13.947
           2021-09-05 18:29:00,site.2,mid.do,2.2,3.8,4.246,13.956
           2021-09-05 18:34:00,site.2,mid.do,2.2,3.8,4.274,13.921
           2021-09-05 18:39:00,site.2,mid.do,2.2,3.8,4.394,13.921
           2021-09-05 18:44:00,site.2,mid.do,2.2,3.8,4.315,13.947
           2021-09-05 18:49:00,site.2,mid.do,2.2,3.8,4.175,13.921
           2021-09-05 18:54:00,site.2,mid.do,2.2,3.8,4.097,13.904
           2021-09-05 18:59:00,site.2,mid.do,2.2,3.8,4.26,13.912
           2021-09-05 19:04:00,site.2,mid.do,2.2,3.8,4.334,13.895
           2021-09-05 19:09:00,site.2,mid.do,2.2,3.8,4.188,13.869
           2021-09-05 19:14:00,site.2,mid.do,2.2,3.8,4.06,13.843
           2021-09-05 19:19:00,site.2,mid.do,2.2,3.8,4.035,13.834
           2021-09-05 19:24:00,site.2,mid.do,2.2,3.8,3.967,13.843
           2021-09-05 19:29:00,site.2,mid.do,2.2,3.8,3.866,13.825
           2021-09-05 19:34:00,site.2,mid.do,2.2,3.8,3.804,13.808
           2021-09-05 19:39:00,site.2,mid.do,2.2,3.8,3.163,13.782
           2021-09-05 19:44:00,site.2,mid.do,2.2,3.8,2.83,13.79
           2021-09-05 19:49:00,site.2,mid.do,2.2,3.8,2.786,13.773
           2021-09-05 19:54:00,site.2,mid.do,2.2,3.8,2.806,13.799
           2021-09-05 19:59:00,site.2,mid.do,2.2,3.8,2.779,13.799
           2021-09-05 20:04:00,site.2,mid.do,2.2,3.8,2.746,13.79
           2021-09-05 20:09:00,site.2,mid.do,2.2,3.8,2.805,13.79
           2021-09-05 20:14:00,site.2,mid.do,2.2,3.8,2.877,13.782
           2021-09-05 20:19:00,site.2,mid.do,2.2,3.8,2.923,13.799
           2021-09-05 20:24:00,site.2,mid.do,2.2,3.8,2.916,13.817
           2021-09-05 20:29:00,site.2,mid.do,2.2,3.8,2.958,13.808
           2021-09-05 20:34:00,site.2,mid.do,2.2,3.8,2.93,13.808
           2021-09-05 20:39:00,site.2,mid.do,2.2,3.8,2.932,13.834
           2021-09-05 20:44:00,site.2,mid.do,2.2,3.8,2.872,13.843
           2021-09-05 20:49:00,site.2,mid.do,2.2,3.8,2.75,13.834
           2021-09-05 20:54:00,site.2,mid.do,2.2,3.8,2.674,13.869
           2021-09-05 20:59:00,site.2,mid.do,2.2,3.8,2.633,13.878
           2021-09-05 21:04:00,site.2,mid.do,2.2,3.8,2.619,13.869
           2021-09-05 21:09:00,site.2,mid.do,2.2,3.8,2.616,13.886
           2021-09-05 21:14:00,site.2,mid.do,2.2,3.8,2.598,13.886
           2021-09-05 21:19:00,site.2,mid.do,2.2,3.8,2.562,13.895
           2021-09-05 21:24:00,site.2,mid.do,2.2,3.8,2.581,13.869
           2021-09-05 21:29:00,site.2,mid.do,2.2,3.8,2.604,13.904
           2021-09-05 21:34:00,site.2,mid.do,2.2,3.8,2.597,13.904
           2021-09-05 21:39:00,site.2,mid.do,2.2,3.8,2.529,13.904
           2021-09-05 21:44:00,site.2,mid.do,2.2,3.8,2.542,13.921
           2021-09-05 21:49:00,site.2,mid.do,2.2,3.8,2.549,13.904
           2021-09-05 21:54:00,site.2,mid.do,2.2,3.8,2.564,13.904
           2021-09-05 21:59:00,site.2,mid.do,2.2,3.8,2.583,13.912
           2021-09-05 22:04:00,site.2,mid.do,2.2,3.8,2.586,13.921
           2021-09-05 22:09:00,site.2,mid.do,2.2,3.8,2.565,13.912
           2021-09-05 22:14:00,site.2,mid.do,2.2,3.8,2.523,13.912
           2021-09-05 22:19:00,site.2,mid.do,2.2,3.8,2.471,13.921
           2021-09-05 22:24:00,site.2,mid.do,2.2,3.8,2.425,13.912
           2021-09-05 22:29:00,site.2,mid.do,2.2,3.8,2.391,13.912
           2021-09-05 22:34:00,site.2,mid.do,2.2,3.8,2.356,13.904
           2021-09-05 22:39:00,site.2,mid.do,2.2,3.8,2.329,13.895
           2021-09-05 22:44:00,site.2,mid.do,2.2,3.8,2.308,13.886
           2021-09-05 22:49:00,site.2,mid.do,2.2,3.8,2.296,13.851
           2021-09-05 22:54:00,site.2,mid.do,2.2,3.8,2.255,13.886
           2021-09-05 22:59:00,site.2,mid.do,2.2,3.8,2.235,13.878
           2021-09-05 23:04:00,site.2,mid.do,2.2,3.8,2.268,13.86
           2021-09-05 23:09:00,site.2,mid.do,2.2,3.8,2.334,13.869
           2021-09-05 23:14:00,site.2,mid.do,2.2,3.8,2.386,13.869
           2021-09-05 23:19:00,site.2,mid.do,2.2,3.8,2.392,13.886
           2021-09-05 23:24:00,site.2,mid.do,2.2,3.8,2.483,13.851
           2021-09-05 23:29:00,site.2,mid.do,2.2,3.8,2.63,13.851
           2021-09-05 23:34:00,site.2,mid.do,2.2,3.8,2.661,13.843
           2021-09-05 23:39:00,site.2,mid.do,2.2,3.8,2.705,13.86
           2021-09-05 23:44:00,site.2,mid.do,2.2,3.8,2.738,13.851
           2021-09-05 23:49:00,site.2,mid.do,2.2,3.8,2.77,13.799
           2021-09-05 23:54:00,site.2,mid.do,2.2,3.8,2.773,13.825
           2021-09-05 23:59:00,site.2,mid.do,2.2,3.8,2.785,13.799
           2021-09-06 00:04:00,site.2,mid.do,2.2,3.8,2.824,13.808
           2021-09-06 00:09:00,site.2,mid.do,2.2,3.8,2.815,13.79
           2021-09-06 00:14:00,site.2,mid.do,2.2,3.8,2.85,13.79
           2021-09-06 00:19:00,site.2,mid.do,2.2,3.8,2.93,13.773
           2021-09-06 00:24:00,site.2,mid.do,2.2,3.8,3.008,13.756
           2021-09-06 00:29:00,site.2,mid.do,2.2,3.8,3.005,13.747
           2021-09-06 00:34:00,site.2,mid.do,2.2,3.8,2.928,13.738
           2021-09-06 00:39:00,site.2,mid.do,2.2,3.8,2.806,13.738
           2021-09-06 00:44:00,site.2,mid.do,2.2,3.8,2.634,13.721
           2021-09-06 00:49:00,site.2,mid.do,2.2,3.8,2.498,13.721
           2021-09-06 00:54:00,site.2,mid.do,2.2,3.8,2.41,13.703
           2021-09-06 00:59:00,site.2,mid.do,2.2,3.8,2.367,13.677
           2021-09-06 01:04:00,site.2,mid.do,2.2,3.8,2.312,13.686
           2021-09-06 01:09:00,site.2,mid.do,2.2,3.8,2.222,13.677
           2021-09-06 01:14:00,site.2,mid.do,2.2,3.8,2.124,13.677
           2021-09-06 01:19:00,site.2,mid.do,2.2,3.8,1.995,13.66
           2021-09-06 01:24:00,site.2,mid.do,2.2,3.8,1.863,13.677
           2021-09-06 01:29:00,site.2,mid.do,2.2,3.8,1.737,13.677
           2021-09-06 01:34:00,site.2,mid.do,2.2,3.8,1.669,13.651
           2021-09-06 01:39:00,site.2,mid.do,2.2,3.8,1.654,13.677
           2021-09-06 01:44:00,site.2,mid.do,2.2,3.8,1.641,13.668
           2021-09-06 01:49:00,site.2,mid.do,2.2,3.8,1.625,13.66
           2021-09-06 01:54:00,site.2,mid.do,2.2,3.8,1.646,13.66
           2021-09-06 01:59:00,site.2,mid.do,2.2,3.8,1.639,13.642
           2021-09-06 02:04:00,site.2,mid.do,2.2,3.8,1.598,13.634
           2021-09-06 02:09:00,site.2,mid.do,2.2,3.8,1.616,13.625
           2021-09-06 02:14:00,site.2,mid.do,2.2,3.8,1.679,13.66
           2021-09-06 02:19:00,site.2,mid.do,2.2,3.8,1.723,13.668
           2021-09-06 02:24:00,site.2,mid.do,2.2,3.8,1.752,13.651
           2021-09-06 02:29:00,site.2,mid.do,2.2,3.8,1.746,13.66
           2021-09-06 02:34:00,site.2,mid.do,2.2,3.8,1.734,13.677
           2021-09-06 02:39:00,site.2,mid.do,2.2,3.8,1.72,13.651
           2021-09-06 02:44:00,site.2,mid.do,2.2,3.8,1.677,13.66
           2021-09-06 02:49:00,site.2,mid.do,2.2,3.8,1.669,13.677
           2021-09-06 02:54:00,site.2,mid.do,2.2,3.8,1.637,13.686
           2021-09-06 02:59:00,site.2,mid.do,2.2,3.8,1.655,13.686
           2021-09-06 03:04:00,site.2,mid.do,2.2,3.8,1.753,13.642
           2021-09-06 03:09:00,site.2,mid.do,2.2,3.8,1.783,13.642
           2021-09-06 03:14:00,site.2,mid.do,2.2,3.8,1.83,13.616
           2021-09-06 03:19:00,site.2,mid.do,2.2,3.8,1.826,13.642
           2021-09-06 03:24:00,site.2,mid.do,2.2,3.8,1.868,13.651
           2021-09-06 03:29:00,site.2,mid.do,2.2,3.8,1.937,13.695
           2021-09-06 03:34:00,site.2,mid.do,2.2,3.8,2.115,13.677
           2021-09-06 03:39:00,site.2,mid.do,2.2,3.8,2.147,13.677
           2021-09-06 03:44:00,site.2,mid.do,2.2,3.8,2.137,13.616
           2021-09-06 03:49:00,site.2,mid.do,2.2,3.8,2.065,13.625
           2021-09-06 03:54:00,site.2,mid.do,2.2,3.8,2.064,13.677
