date.time,logger.site,logger.position,sensor.depth,site.total.depth,logger.type,latitude,longitude,dissolved.oxygen,temperature,logger.id
7/26/2021 5:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.692,13.935,956736
7/26/2021 5:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.287,13.918,956736
7/26/2021 5:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.013,13.935,956736
7/26/2021 5:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.342,13.883,956736
7/26/2021 5:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.503,14.022,956736
7/26/2021 5:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.642,14.144,956736
7/26/2021 5:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.865,14.491,956736
7/26/2021 5:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.574,14.568,956736
7/26/2021 5:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.238,14.784,956736
7/26/2021 6:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.634,15.052,956736
7/26/2021 6:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.652,14.957,956736
7/26/2021 6:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.435,15.078,956736
7/26/2021 6:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.257,15.086,956736
7/26/2021 6:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.995,15.112,956736
7/26/2021 6:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.971,15.387,956736
7/26/2021 6:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.932,15.49,956736
7/26/2021 6:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.92,15.387,956736
7/26/2021 6:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.125,15.507,956736
7/26/2021 6:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.182,15.619,956736
7/26/2021 6:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.021,15.533,956736
7/26/2021 6:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.951,15.293,956736
7/26/2021 7:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.761,15.017,956736
7/26/2021 7:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.787,15,956736
7/26/2021 7:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,3.548,15.241,956736
