date.time,date,time,logger.site,logger.position,sensor.depth,site.total.depth,logger.type,latitude,longitude,dissolved.oxygen,temperature,logger.id,day.night,quarterly
8/18/2021 6:50,8/18/2021,6:50,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,11.43,9.62,21063701,day,2
8/18/2021 6:50,8/18/2021,6:50,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,9.139,20659256,day,2
8/18/2021 6:50,8/18/2021,6:50,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,11.36,9.5,20708554,day,2
8/18/2021 6:50,8/18/2021,6:50,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,9.854,20659266,day,2
8/19/2021 6:50,8/19/2021,6:50,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,4.89,17.3,21063704,day,2
8/19/2021 6:50,8/19/2021,6:50,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.439,20659269,day,2
8/19/2021 6:50,8/19/2021,6:50,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,4.58,17.14,21063701,day,2
8/19/2021 6:50,8/19/2021,6:50,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.296,20659256,day,2
8/19/2021 6:50,8/19/2021,6:50,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.76,17.26,20708554,day,2
8/19/2021 6:50,8/19/2021,6:50,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.272,20659266,day,2
7/24/2021 6:55,7/24/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,3.34,11.74,21063704,day,2
7/24/2021 6:55,7/24/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.098,20659269,day,2
7/24/2021 6:55,7/24/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,3.08,12.28,21063701,day,2
7/24/2021 6:55,7/24/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.272,20659256,day,2
7/24/2021 6:55,7/24/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.97,16.64,20708554,day,2
7/24/2021 6:55,7/24/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.725,20659266,day,2
7/25/2021 6:55,7/25/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,3.28,11.9,21063704,day,2
7/25/2021 6:55,7/25/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.171,20659269,day,2
7/25/2021 6:55,7/25/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.88,12.42,21063701,day,2
7/25/2021 6:55,7/25/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.939,20659256,day,2
7/25/2021 6:55,7/25/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.69,17.48,20708554,day,2
7/25/2021 6:55,7/25/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.558,20659266,day,2
7/26/2021 6:55,7/26/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.99,12.08,21063704,day,2
7/26/2021 6:55,7/26/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.437,20659269,day,2
7/26/2021 6:55,7/26/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.45,14.92,21063701,day,2
7/26/2021 6:55,7/26/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.772,20659256,day,2
7/26/2021 6:55,7/26/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,5.83,17.74,20708554,day,2
7/26/2021 6:55,7/26/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.724,20659266,day,2
7/27/2021 6:55,7/27/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.35,11.98,21063704,day,2
7/27/2021 6:55,7/27/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.195,20659269,day,2
7/27/2021 6:55,7/27/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.41,12.9,21063701,day,2
7/27/2021 6:55,7/27/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.629,20659256,day,2
7/27/2021 6:55,7/27/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.49,17.9,20708554,day,2
7/27/2021 6:55,7/27/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.938,20659266,day,2
7/28/2021 6:55,7/28/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.43,11.84,21063704,day,2
7/28/2021 6:55,7/28/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.025,20659269,day,2
7/28/2021 6:55,7/28/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.51,12.24,21063701,day,2
7/28/2021 6:55,7/28/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,15.915,20659256,day,2
7/28/2021 6:55,7/28/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.71,16.56,20708554,day,2
7/28/2021 6:55,7/28/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.296,20659266,day,2
7/29/2021 6:55,7/29/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.16,11.88,21063704,day,2
7/29/2021 6:55,7/29/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.074,20659269,day,2
7/29/2021 6:55,7/29/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.55,12.32,21063701,day,2
7/29/2021 6:55,7/29/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.272,20659256,day,2
7/29/2021 6:55,7/29/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.52,16.82,20708554,day,2
7/29/2021 6:55,7/29/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.249,20659266,day,2
7/30/2021 6:55,7/30/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.59,11.98,21063704,day,2
7/30/2021 6:55,7/30/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.171,20659269,day,2
7/30/2021 6:55,7/30/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.48,12.4,21063701,day,2
7/30/2021 6:55,7/30/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.701,20659256,day,2
7/30/2021 6:55,7/30/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.54,17.32,20708554,day,2
7/30/2021 6:55,7/30/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.748,20659266,day,2
7/31/2021 6:55,7/31/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,0.6,11.94,21063704,day,2
7/31/2021 6:55,7/31/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.147,20659269,day,2
7/31/2021 6:55,7/31/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.45,12.28,21063701,day,2
7/31/2021 6:55,7/31/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,15.867,20659256,day,2
7/31/2021 6:55,7/31/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.9,17,20708554,day,2
7/31/2021 6:55,7/31/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659266,day,2
8/1/2021 6:55,8/1/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,0.79,11.94,21063704,day,2
8/1/2021 6:55,8/1/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.147,20659269,day,2
8/1/2021 6:55,8/1/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.48,12.26,21063701,day,2
8/1/2021 6:55,8/1/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,15.533,20659256,day,2
8/1/2021 6:55,8/1/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.68,16.8,20708554,day,2
8/1/2021 6:55,8/1/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.439,20659266,day,2
8/2/2021 6:55,8/2/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,1.45,12.28,21063704,day,2
8/2/2021 6:55,8/2/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.558,20659269,day,2
8/2/2021 6:55,8/2/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.05,14,21063701,day,2
8/2/2021 6:55,8/2/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.438,20659256,day,2
8/2/2021 6:55,8/2/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.83,18.42,20708554,day,2
8/2/2021 6:55,8/2/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.485,20659266,day,2
8/3/2021 6:55,8/3/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,3,11.88,21063704,day,2
8/3/2021 6:55,8/3/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.171,20659269,day,2
8/3/2021 6:55,8/3/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.58,12.24,21063701,day,2
8/3/2021 6:55,8/3/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,13.69,20659256,day,2
8/3/2021 6:55,8/3/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.07,15.08,20708554,day,2
8/3/2021 6:55,8/3/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.582,20659266,day,2
8/4/2021 6:55,8/4/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,3.01,12.16,21063704,day,2
8/4/2021 6:55,8/4/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.509,20659269,day,2
8/4/2021 6:55,8/4/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.64,13.14,21063701,day,2
8/4/2021 6:55,8/4/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.176,20659256,day,2
8/4/2021 6:55,8/4/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.87,18.2,20708554,day,2
8/4/2021 6:55,8/4/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.2,20659266,day,2
8/5/2021 6:55,8/5/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.89,12.02,21063704,day,2
8/5/2021 6:55,8/5/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.316,20659269,day,2
8/5/2021 6:55,8/5/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.49,12.42,21063701,day,2
8/5/2021 6:55,8/5/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.153,20659256,day,2
8/5/2021 6:55,8/5/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.45,17.06,20708554,day,2
8/5/2021 6:55,8/5/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.51,20659266,day,2
8/6/2021 6:55,8/6/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.92,11.9,21063704,day,2
8/6/2021 6:55,8/6/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.122,20659269,day,2
8/6/2021 6:55,8/6/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.66,12.18,21063701,day,2
8/6/2021 6:55,8/6/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.968,20659256,day,2
8/6/2021 6:55,8/6/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,2.39,13.68,20708554,day,2
8/6/2021 6:55,8/6/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.439,20659266,day,2
8/7/2021 6:55,8/7/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.94,12.04,21063704,day,2
8/7/2021 6:55,8/7/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.316,20659269,day,2
8/7/2021 6:55,8/7/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.58,12.38,21063701,day,2
8/7/2021 6:55,8/7/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,15.438,20659256,day,2
8/7/2021 6:55,8/7/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.47,16.8,20708554,day,2
8/7/2021 6:55,8/7/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.32,20659266,day,2
8/8/2021 6:55,8/8/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.72,12.18,21063704,day,2
8/8/2021 6:55,8/8/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.437,20659269,day,2
8/8/2021 6:55,8/8/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.5,12.6,21063701,day,2
8/8/2021 6:55,8/8/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.201,20659256,day,2
8/8/2021 6:55,8/8/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.03,17.76,20708554,day,2
8/8/2021 6:55,8/8/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.867,20659266,day,2
8/9/2021 6:55,8/9/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.26,12.14,21063704,day,2
8/9/2021 6:55,8/9/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.364,20659269,day,2
8/9/2021 6:55,8/9/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.57,12.72,21063701,day,2
8/9/2021 6:55,8/9/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.534,20659256,day,2
8/9/2021 6:55,8/9/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.8,16.5,20708554,day,2
8/9/2021 6:55,8/9/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.368,20659266,day,2
8/10/2021 6:55,8/10/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.74,12.12,21063704,day,2
8/10/2021 6:55,8/10/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.437,20659269,day,2
8/10/2021 6:55,8/10/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.45,12.66,21063701,day,2
8/10/2021 6:55,8/10/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.034,20659256,day,2
8/10/2021 6:55,8/10/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.93,17.08,20708554,day,2
8/10/2021 6:55,8/10/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.987,20659266,day,2
8/11/2021 6:55,8/11/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.36,12.22,21063704,day,2
8/11/2021 6:55,8/11/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.509,20659269,day,2
8/11/2021 6:55,8/11/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.42,12.64,21063701,day,2
8/11/2021 6:55,8/11/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.558,20659256,day,2
8/11/2021 6:55,8/11/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.33,17.5,20708554,day,2
8/11/2021 6:55,8/11/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.938,20659266,day,2
8/12/2021 6:55,8/12/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.6,12.2,21063704,day,2
8/12/2021 6:55,8/12/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.461,20659269,day,2
8/12/2021 6:55,8/12/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.36,12.62,21063701,day,2
8/12/2021 6:55,8/12/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.439,20659256,day,2
8/12/2021 6:55,8/12/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.08,17.86,20708554,day,2
8/12/2021 6:55,8/12/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.604,20659266,day,2
8/13/2021 6:55,8/13/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,1.06,12.2,21063704,day,2
8/13/2021 6:55,8/13/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.437,20659269,day,2
8/13/2021 6:55,8/13/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.29,12.62,21063701,day,2
8/13/2021 6:55,8/13/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,15.772,20659256,day,2
8/13/2021 6:55,8/13/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,2.77,17.38,20708554,day,2
8/13/2021 6:55,8/13/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.129,20659266,day,2
8/14/2021 6:55,8/14/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.37,12.14,21063704,day,2
8/14/2021 6:55,8/14/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.437,20659269,day,2
8/14/2021 6:55,8/14/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.33,12.52,21063701,day,2
8/14/2021 6:55,8/14/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,13.57,20659256,day,2
8/14/2021 6:55,8/14/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,2.7,15.3,20708554,day,2
8/14/2021 6:55,8/14/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.868,20659266,day,2
8/15/2021 6:55,8/15/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.34,12.26,21063704,day,2
8/15/2021 6:55,8/15/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.582,20659269,day,2
8/15/2021 6:55,8/15/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.23,12.72,21063701,day,2
8/15/2021 6:55,8/15/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,15.676,20659256,day,2
8/15/2021 6:55,8/15/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.25,17.42,20708554,day,2
8/15/2021 6:55,8/15/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.105,20659266,day,2
8/16/2021 6:55,8/16/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,2.64,12.22,21063704,day,2
8/16/2021 6:55,8/16/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.485,20659269,day,2
8/16/2021 6:55,8/16/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.23,12.64,21063701,day,2
8/16/2021 6:55,8/16/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,14.002,20659256,day,2
8/16/2021 6:55,8/16/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,3.02,15.88,20708554,day,2
8/16/2021 6:55,8/16/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.82,20659266,day,2
8/17/2021 6:55,8/17/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,1.89,12.38,21063704,day,2
8/17/2021 6:55,8/17/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,12.63,20659269,day,2
8/17/2021 6:55,8/17/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.25,12.8,21063701,day,2
8/17/2021 6:55,8/17/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,16.749,20659256,day,2
8/17/2021 6:55,8/17/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,4.07,17.78,20708554,day,2
8/17/2021 6:55,8/17/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.915,20659266,day,2
8/18/2021 6:55,8/18/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,11.55,9.72,21063704,day,2
8/18/2021 6:55,8/18/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,9.163,20659269,day,2
8/18/2021 6:55,8/18/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,11.45,9.62,21063701,day,2
8/18/2021 6:55,8/18/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,9.163,20659256,day,2
8/18/2021 6:55,8/18/2021,6:55,site.4.netpen,surface.do,0.25,1.7,hobo.onset.do,44.2301936,-123.1624209,11.36,9.48,20708554,day,2
8/18/2021 6:55,8/18/2021,6:55,site.4.netpen,surface.temp,0,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,9.854,20659266,day,2
8/19/2021 6:55,8/19/2021,6:55,site.4.netpen,bottom.do,1.55,1.7,hobo.onset.do,44.2301936,-123.1624209,4.89,17.26,21063704,day,2
8/19/2021 6:55,8/19/2021,6:55,site.4.netpen,bottom.temp,1.1,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.391,20659269,day,2
8/19/2021 6:55,8/19/2021,6:55,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,4.62,17.1,21063701,day,2
8/19/2021 6:55,8/19/2021,6:55,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.249,20659256,day,2
